"id_poliza","anio","tstart","tstop","expo_anual","n_partes_anual","edad_t","antig_veh_t","en_riesgo"
1,1,0,1,1,0,44,7,1
1,2,1,2,1,0,45,8,1
1,3,2,3,1,0,46,9,1
1,4,3,3.564,0.564,0,47,10,1
2,1,0,1,1,0,51,12,1
2,2,1,2,1,0,52,13,1
2,3,2,3,1,0,53,14,1
2,4,3,3.291,0.291,0,54,15,1
3,1,0,1,1,2,30,3,1
3,2,1,2,1,0,31,4,1
3,3,2,3,1,0,32,5,1
3,4,3,4,1,3,33,6,1
3,5,4,5,1,0,34,7,1
3,6,5,5.028,0.028,0,35,8,1
4,1,0,1,1,0,38,12,1
4,2,1,2,1,0,39,13,1
4,3,2,3,1,0,40,14,1
4,4,3,4,1,0,41,15,1
4,5,4,5,1,0,42,16,1
4,6,5,6,1,0,43,17,1
4,7,6,7,1,0,44,18,1
4,8,7,8,1,0,45,19,1
4,9,8,9,1,0,46,20,1
4,10,9,9.787,0.787,0,47,21,1
5,1,0,1,1,0,56,5,1
5,2,1,2,1,1,57,6,1
5,3,2,2.614,0.614,0,58,7,1
6,1,0,1,1,0,44,0,1
6,2,1,1.076,0.076,0,45,1,1
7,1,0,1,1,0,44,5,1
7,2,1,1.086,0.086,0,45,6,1
8,1,0,1,1,0,50,8,1
8,2,1,2,1,0,51,9,1
8,3,2,2.649,0.649,0,52,10,1
9,1,0,1,1,0,57,15,1
9,2,1,1.242,0.242,0,58,16,1
10,1,0,1,1,0,26,1,1
10,2,1,2,1,0,27,2,1
10,3,2,3,1,0,28,3,1
10,4,3,4,1,1,29,4,1
10,5,4,5,1,0,30,5,1
10,6,5,6,1,0,31,6,1
10,7,6,7,1,0,32,7,1
10,8,7,7.122,0.122,0,33,8,1
11,1,0,1,1,0,43,6,1
11,2,1,2,1,0,44,7,1
11,3,2,3,1,1,45,8,1
11,4,3,3.003,0.003,0,46,9,1
12,1,0,1,1,1,22,4,1
12,2,1,2,1,0,23,5,1
12,3,2,3,1,0,24,6,1
12,4,3,4,1,0,25,7,1
12,5,4,5,1,0,26,8,1
12,6,5,6,1,0,27,9,1
12,7,6,7,1,0,28,10,1
12,8,7,8,1,0,29,11,1
12,9,8,9,1,0,30,12,1
12,10,9,9.748,0.748,0,31,13,1
13,1,0,1,1,0,36,5,1
13,2,1,2,1,0,37,6,1
13,3,2,3,1,0,38,7,1
