"id_poliza","anio","tstart","tstop","expo_anual","n_partes_anual","edad_t","antig_veh_t","en_riesgo"
1,1,0,1,1,0,27,3,1
1,2,1,1.705,0.705,0,28,4,1
2,1,0,1,1,0,59,3,1
2,2,1,2,1,0,60,4,1
2,3,2,3,1,0,61,5,1
2,4,3,4,1,1,62,6,1
2,5,4,5,1,0,63,7,1
2,6,5,6,1,0,64,8,1
2,7,6,7,1,0,65,9,1
2,8,7,8,1,1,66,10,1
2,9,8,9,1,0,67,11,1
2,10,9,9.664,0.664,0,68,12,1
3,1,0,1,1,0,46,8,1
3,2,1,2,1,0,47,9,1
3,3,2,3,1,1,48,10,1
3,4,3,4,1,2,49,11,1
3,5,4,4.966,0.966,0,50,12,1
4,1,0,1,1,0,48,12,1
4,2,1,2,1,1,49,13,1
4,3,2,3,1,0,50,14,1
4,4,3,4,1,0,51,15,1
4,5,4,4.824,0.824,0,52,16,1
5,1,0,1,1,0,52,11,1
5,2,1,1.528,0.528,0,53,12,1
6,1,0,1,1,0,59,10,1
6,2,1,2,1,0,60,11,1
6,3,2,2.872,0.872,0,61,12,1
7,1,0,1,1,0,51,10,1
7,2,1,2,1,0,52,11,1
7,3,2,3,1,0,53,12,1
7,4,3,4,1,0,54,13,1
7,5,4,4.715,0.715,0,55,14,1
8,1,0,1,1,0,60,7,1
8,2,1,2,1,0,61,8,1
8,3,2,3,1,0,62,9,1
8,4,3,4,1,0,63,10,1
8,5,4,5,1,0,64,11,1
8,6,5,6,1,0,65,12,1
8,7,6,7,1,0,66,13,1
8,8,7,8,1,0,67,14,1
8,9,8,8.214,0.214,0,68,15,1
9,1,0,1,1,0,45,11,1
9,2,1,2,1,0,46,12,1
9,3,2,2.09,0.09,0,47,13,1
10,1,0,1,1,0,34,9,1
10,2,1,2,1,0,35,10,1
10,3,2,3,1,0,36,11,1
10,4,3,4,1,1,37,12,1
10,5,4,5,1,0,38,13,1
10,6,5,5.844,0.844,0,39,14,1
11,1,0,1,1,0,41,9,1
11,2,1,2,1,0,42,10,1
11,3,2,3,1,0,43,11,1
11,4,3,4,1,0,44,12,1
11,5,4,5,1,0,45,13,1
11,6,5,6,1,0,46,14,1
11,7,6,7,1,1,47,15,1
11,8,7,8,1,0,48,16,1
11,9,8,8.326,0.326,0,49,17,1
12,1,0,1,1,0,60,13,1
12,2,1,1.158,0.158,0,61,14,1
13,1,0,1,1,0,43,11,1
13,2,1,2,1,0,44,12,1
13,3,2,3,1,0,45,13,1
13,4,3,3.676,0.676,0,46,14,1
14,1,0,1,1,0,49,9,1
14,2,1,2,1,0,50,10,1
14,3,2,2.67,0.67,0,51,11,1
15,1,0,1,1,1,35,2,1
15,2,1,2,1,0,36,3,1
15,3,2,2.517,0.517,0,37,4,1
16,1,0,1,1,0,51,17,1
16,2,1,2,1,0,52,18,1
16,3,2,3,1,0,53,19,1
16,4,3,3.878,0.878,0,54,20,1
17,1,0,1,1,0,43,7,1
17,2,1,2,1,0,44,8,1
17,3,2,3,1,0,45,9,1
17,4,3,4,1,0,46,10,1
17,5,4,5,1,0,47,11,1
17,6,5,6,1,0,48,12,1
17,7,6,7,1,0,49,13,1
17,8,7,8,1,0,50,14,1
17,9,8,8.791,0.791,0,51,15,1
18,1,0,1,1,0,32,5,1
18,2,1,2,1,0,33,6,1
18,3,2,3,1,0,34,7,1
18,4,3,4,1,0,35,8,1
18,5,4,5,1,0,36,9,1
18,6,5,6,1,0,37,10,1
18,7,6,7,1,0,38,11,1
18,8,7,8,1,0,39,12,1
18,9,8,9,1,0,40,13,1
18,10,9,9.961,0.961,0,41,14,1
19,1,0,1,1,0,53,5,1
19,2,1,2,1,0,54,6,1
19,3,2,3,1,1,55,7,1
19,4,3,4,1,0,56,8,1
19,5,4,5,1,1,57,9,1
19,6,5,5.813,0.813,0,58,10,1
20,1,0,1,1,0,49,18,1
20,2,1,1.372,0.372,0,50,19,1
21,1,0,1,1,1,40,8,1
21,2,1,1.543,0.543,0,41,9,1
22,1,0,1,1,0,57,11,1
22,2,1,2,1,0,58,12,1
22,3,2,3,1,0,59,13,1
22,4,3,3.664,0.664,0,60,14,1
23,1,0,1,1,0,50,0,1
23,2,1,2,1,0,51,1,1
23,3,2,2.039,0.039,0,52,2,1
24,1,0,1,1,0,51,10,1
24,2,1,1.246,0.246,0,52,11,1
25,1,0,1,1,0,51,13,1
25,2,1,2,1,1,52,14,1
25,3,2,3,1,1,53,15,1
25,4,3,4,1,2,54,16,1
25,5,4,5,1,4,55,17,1
25,6,5,6,1,3,56,18,1
25,7,6,7,1,0,57,19,1
25,8,7,8,1,1,58,20,1
25,9,8,8.49,0.49,1,59,21,1
26,1,0,1,1,1,63,16,1
26,2,1,2,1,0,64,17,1
26,3,2,2.519,0.519,0,65,18,1
27,1,0,1,1,1,75,4,1
27,2,1,2,1,0,76,5,1
27,3,2,3,1,1,77,6,1
27,4,3,4,1,1,78,7,1
27,5,4,5,1,1,79,8,1
27,6,5,5.127,0.127,0,80,9,1
28,1,0,1,1,1,50,9,1
28,2,1,2,1,0,51,10,1
28,3,2,2.778,0.778,0,52,11,1
29,1,0,1,1,0,85,9,1
29,2,1,2,1,0,86,10,1
29,3,2,3,1,0,87,11,1
29,4,3,4,1,0,88,12,1
29,5,4,5,1,0,89,13,1
29,6,5,6,1,0,90,14,1
29,7,6,7,1,0,91,15,1
29,8,7,7.555,0.555,0,92,16,1
30,1,0,1,1,2,38,1,1
30,2,1,2,1,1,39,2,1
30,3,2,3,1,0,40,3,1
30,4,3,4,1,2,41,4,1
30,5,4,5,1,0,42,5,1
30,6,5,5.213,0.213,0,43,6,1
31,1,0,1,1,0,49,10,1
31,2,1,2,1,0,50,11,1
31,3,2,3,1,0,51,12,1
31,4,3,4,1,0,52,13,1
31,5,4,4.043,0.043,0,53,14,1
32,1,0,1,1,0,55,10,1
32,2,1,2,1,0,56,11,1
32,3,2,3,1,0,57,12,1
32,4,3,4,1,0,58,13,1
32,5,4,5,1,0,59,14,1
32,6,5,6,1,0,60,15,1
32,7,6,7,1,0,61,16,1
32,8,7,8,1,0,62,17,1
32,9,8,8.418,0.418,0,63,18,1
33,1,0,1,1,0,18,8,1
33,2,1,1.922,0.922,1,19,9,1
34,1,0,1,1,0,45,5,1
34,2,1,2,1,0,46,6,1
34,3,2,3,1,0,47,7,1
34,4,3,4,1,0,48,8,1
34,5,4,5,1,0,49,9,1
34,6,5,6,1,0,50,10,1
34,7,6,7,1,0,51,11,1
34,8,7,8,1,0,52,12,1
34,9,8,8.707,0.707,0,53,13,1
35,1,0,1,1,0,44,7,1
35,2,1,2,1,0,45,8,1
35,3,2,3,1,1,46,9,1
35,4,3,4,1,0,47,10,1
35,5,4,5,1,0,48,11,1
35,6,5,5.776,0.776,0,49,12,1
36,1,0,1,1,0,33,3,1
