"id_poliza","anio","tstart","tstop","expo_anual","n_partes_anual","edad_t","antig_veh_t","en_riesgo"
1,1,0,1,1,0,46,0,1
1,2,1,2,1,0,47,1,1
1,3,2,3,1,0,48,2,1
1,4,3,4,1,0,49,3,1
1,5,4,5,1,0,50,4,1
1,6,5,6,1,0,51,5,1
1,7,6,7,1,0,52,6,1
1,8,7,7.308,0.308,0,53,7,1
2,1,0,1,1,0,43,5,1
2,2,1,2,1,0,44,6,1
2,3,2,3,1,0,45,7,1
2,4,3,4,1,0,46,8,1
2,5,4,5,1,0,47,9,1
2,6,5,6,1,0,48,10,1
2,7,6,7,1,0,49,11,1
2,8,7,8,1,0,50,12,1
2,9,8,9,1,0,51,13,1
2,10,9,9.235,0.235,0,52,14,1
3,1,0,1,1,0,43,8,1
3,2,1,2,1,0,44,9,1
3,3,2,3,1,0,45,10,1
3,4,3,4,1,0,46,11,1
3,5,4,4.275,0.275,0,47,12,1
4,1,0,1,1,0,63,14,1
4,2,1,2,1,0,64,15,1
4,3,2,2.595,0.595,0,65,16,1
5,1,0,1,1,0,44,5,1
5,2,1,1.814,0.814,0,45,6,1
6,1,0,1,1,0,33,3,1
6,2,1,2,1,0,34,4,1
6,3,2,3,1,0,35,5,1
6,4,3,4,1,0,36,6,1
6,5,4,5,1,0,37,7,1
6,6,5,6,1,0,38,8,1
6,7,6,7,1,2,39,9,1
6,8,7,7.255,0.255,0,40,10,1
7,1,0,1,1,0,47,5,1
7,2,1,1.81,0.81,0,48,6,1
8,1,0,0.649,0.649,0,28,1,1
9,1,0,1,1,0,63,9,1
9,2,1,2,1,0,64,10,1
9,3,2,3,1,0,65,11,1
9,4,3,4,1,0,66,12,1
9,5,4,5,1,0,67,13,1
9,6,5,6,1,0,68,14,1
9,7,6,7,1,0,69,15,1
9,8,7,8,1,0,70,16,1
9,9,8,8.886,0.886,0,71,17,1
10,1,0,1,1,0,36,10,1
10,2,1,2,1,0,37,11,1
10,3,2,3,1,1,38,12,1
10,4,3,4,1,0,39,13,1
10,5,4,5,1,0,40,14,1
