"id_poliza","anio","tstart","tstop","expo_anual","n_partes_anual","edad_t","antig_veh_t","en_riesgo"
1,1,0,1,1,0,20,3,1
1,2,1,2,1,0,21,4,1
1,3,2,3,1,0,22,5,1
1,4,3,4,1,0,23,6,1
1,5,4,5,1,1,24,7,1
1,6,5,6,1,0,25,8,1
1,7,6,7,1,1,26,9,1
1,8,7,8,1,0,27,10,1
1,9,8,9,1,1,28,11,1
1,10,9,9.683,0.683,0,29,12,1
2,1,0,1,1,0,34,7,1
2,2,1,2,1,1,35,8,1
2,3,2,2.54,0.54,0,36,9,1
3,1,0,1,1,0,27,8,1
3,2,1,2,1,0,28,9,1
3,3,2,2.298,0.298,0,29,10,1
4,1,0,1,1,0,47,12,1
4,2,1,2,1,0,48,13,1
4,3,2,3,1,1,49,14,1
4,4,3,4,1,0,50,15,1
4,5,4,5,1,0,51,16,1
4,6,5,5.688,0.688,0,52,17,1
5,1,0,1,1,0,18,2,1
5,2,1,2,1,0,19,3,1
5,3,2,3,1,0,20,4,1
5,4,3,4,1,0,21,5,1
5,5,4,5,1,0,22,6,1
5,6,5,6,1,1,23,7,1
5,7,6,6.448,0.448,0,24,8,1
6,1,0,1,1,0,35,13,1
6,2,1,2,1,1,36,14,1
6,3,2,2.775,0.775,0,37,15,1
7,1,0,1,1,0,18,13,1
7,2,1,2,1,0,19,14,1
7,3,2,3,1,0,20,15,1
7,4,3,3.677,0.677,0,21,16,1
8,1,0,1,1,0,43,11,1
8,2,1,2,1,2,44,12,1
8,3,2,3,1,0,45,13,1
8,4,3,4,1,0,46,14,1
8,5,4,4.28,0.28,0,47,15,1
9,1,0,1,1,0,35,5,1
9,2,1,1.011,0.011,0,36,6,1
10,1,0,1,1,0,53,15,1
10,2,1,2,1,0,54,16,1
10,3,2,3,1,0,55,17,1
10,4,3,3.056,0.056,0,56,18,1
11,1,0,1,1,0,54,2,1
11,2,1,2,1,0,55,3,1
11,3,2,3,1,1,56,4,1
11,4,3,3.182,0.182,0,57,5,1
12,1,0,1,1,0,60,21,1
12,2,1,2,1,0,61,22,1
12,3,2,3,1,0,62,23,1
12,4,3,4,1,0,63,24,1
12,5,4,5,1,0,64,25,1
12,6,5,6,1,0,65,26,1
12,7,6,7,1,0,66,27,1
12,8,7,7.445,0.445,0,67,28,1
13,1,0,1,1,0,27,11,1
13,2,1,2,1,0,28,12,1
13,3,2,3,1,0,29,13,1
13,4,3,4,1,0,30,14,1
13,5,4,5,1,0,31,15,1
13,6,5,6,1,0,32,16,1
13,7,6,6.722,0.722,1,33,17,1
14,1,0,1,1,0,35,14,1
14,2,1,1.214,0.214,0,36,15,1
15,1,0,0.27,0.27,0,34,10,1
16,1,0,1,1,0,52,8,1
16,2,1,2,1,0,53,9,1
16,3,2,3,1,0,54,10,1
