"id_poliza","anio","tstart","tstop","expo_anual","n_partes_anual","edad_t","antig_veh_t","en_riesgo"
1,1,0,1,1,0,47,7,1
1,2,1,1.772,0.772,0,48,8,1
2,1,0,1,1,0,28,9,1
2,2,1,1.248,0.248,0,29,10,1
3,1,0,1,1,1,36,10,1
3,2,1,2,1,1,37,11,1
3,3,2,3,1,0,38,12,1
3,4,3,4,1,0,39,13,1
3,5,4,4.173,0.173,0,40,14,1
4,1,0,1,1,0,19,12,1
4,2,1,1.685,0.685,0,20,13,1
5,1,0,1,1,0,34,17,1
5,2,1,2,1,3,35,18,1
5,3,2,2.149,0.149,0,36,19,1
6,1,0,1,1,0,56,9,1
6,2,1,2,1,0,57,10,1
6,3,2,3,1,0,58,11,1
6,4,3,4,1,0,59,12,1
6,5,4,5,1,0,60,13,1
6,6,5,5.772,0.772,0,61,14,1
7,1,0,1,1,0,38,3,1
7,2,1,2,1,0,39,4,1
7,3,2,2.309,0.309,0,40,5,1
8,1,0,1,1,0,55,9,1
8,2,1,2,1,0,56,10,1
8,3,2,2.178,0.178,0,57,11,1
9,1,0,1,1,0,53,6,1
9,2,1,1.071,0.071,0,54,7,1
10,1,0,1,1,0,46,12,1
10,2,1,2,1,1,47,13,1
10,3,2,3,1,0,48,14,1
10,4,3,3.204,0.204,0,49,15,1
11,1,0,1,1,0,47,16,1
11,2,1,2,1,0,48,17,1
11,3,2,2.983,0.983,0,49,18,1
12,1,0,1,1,0,54,5,1
12,2,1,2,1,0,55,6,1
12,3,2,3,1,1,56,7,1
12,4,3,4,1,0,57,8,1
12,5,4,5,1,0,58,9,1
12,6,5,6,1,0,59,10,1
12,7,6,6.9,0.9,0,60,11,1
13,1,0,1,1,0,43,4,1
13,2,1,2,1,0,44,5,1
13,3,2,3,1,0,45,6,1
13,4,3,3.747,0.747,0,46,7,1
14,1,0,1,1,0,53,8,1
14,2,1,2,1,0,54,9,1
14,3,2,3,1,1,55,10,1
14,4,3,4,1,0,56,11,1
