"id_poliza","anio","tstart","tstop","expo_anual","n_partes_anual","edad_t","antig_veh_t","en_riesgo"
1,1,0,1,1,0,49,6,1
1,2,1,2,1,0,50,7,1
1,3,2,3,1,0,51,8,1
1,4,3,4,1,0,52,9,1
1,5,4,5,1,0,53,10,1
1,6,5,6,1,0,54,11,1
1,7,6,7,1,0,55,12,1
1,8,7,7.687,0.687,0,56,13,1
2,1,0,1,1,0,42,6,1
2,2,1,1.151,0.151,0,43,7,1
3,1,0,1,1,1,39,7,1
3,2,1,2,1,0,40,8,1
3,3,2,3,1,0,41,9,1
3,4,3,4,1,0,42,10,1
3,5,4,5,1,0,43,11,1
3,6,5,6,1,0,44,12,1
3,7,6,6.442,0.442,0,45,13,1
4,1,0,0.952,0.952,0,18,11,1
5,1,0,1,1,0,37,6,1
5,2,1,2,1,0,38,7,1
5,3,2,2.796,0.796,0,39,8,1
6,1,0,0.843,0.843,0,19,13,1
7,1,0,1,1,0,76,7,1
7,2,1,2,1,0,77,8,1
7,3,2,3,1,0,78,9,1
7,4,3,3.639,0.639,0,79,10,1
8,1,0,1,1,1,53,12,1
8,2,1,2,1,0,54,13,1
8,3,2,3,1,0,55,14,1
8,4,3,4,1,1,56,15,1
8,5,4,4.43,0.43,0,57,16,1
9,1,0,1,1,0,36,12,1
9,2,1,2,1,0,37,13,1
9,3,2,3,1,0,38,14,1
9,4,3,3.897,0.897,0,39,15,1
10,1,0,1,1,0,50,6,1
10,2,1,1.775,0.775,0,51,7,1
11,1,0,1,1,0,23,0,1
11,2,1,2,1,1,24,1,1
11,3,2,2.649,0.649,0,25,2,1
12,1,0,1,1,0,34,10,1
12,2,1,2,1,0,35,11,1
12,3,2,3,1,0,36,12,1
12,4,3,4,1,0,37,13,1
12,5,4,4.187,0.187,0,38,14,1
13,1,0,1,1,0,40,1,1
13,2,1,1.352,0.352,0,41,2,1
14,1,0,1,1,0,28,8,1
14,2,1,1.937,0.937,0,29,9,1
15,1,0,1,1,0,66,0,1
15,2,1,1.022,0.022,0,67,1,1
16,1,0,1,1,0,56,18,1
16,2,1,2,1,0,57,19,1
16,3,2,3,1,0,58,20,1
16,4,3,4,1,0,59,21,1
16,5,4,4.156,0.156,0,60,22,1
17,1,0,1,1,0,65,15,1
17,2,1,2,1,0,66,16,1
17,3,2,3,1,0,67,17,1
17,4,3,4,1,0,68,18,1
17,5,4,5,1,0,69,19,1
17,6,5,5.116,0.116,0,70,20,1
18,1,0,1,1,0,60,13,1
18,2,1,2,1,0,61,14,1
18,3,2,3,1,0,62,15,1
18,4,3,4,1,1,63,16,1
18,5,4,5,1,0,64,17,1
18,6,5,6,1,0,65,18,1
18,7,6,7,1,0,66,19,1
18,8,7,8,1,0,67,20,1
18,9,8,9,1,0,68,21,1
18,10,9,9.061,0.061,0,69,22,1
19,1,0,1,1,0,74,17,1
19,2,1,1.782,0.782,0,75,18,1
20,1,0,1,1,0,70,8,1
20,2,1,2,1,0,71,9,1
20,3,2,3,1,0,72,10,1
20,4,3,4,1,0,73,11,1
20,5,4,4.206,0.206,0,74,12,1
21,1,0,1,1,0,30,9,1
21,2,1,2,1,0,31,10,1
21,3,2,3,1,0,32,11,1
21,4,3,4,1,0,33,12,1
21,5,4,5,1,0,34,13,1
21,6,5,6,1,0,35,14,1
21,7,6,6.894,0.894,0,36,15,1
22,1,0,1,1,0,42,11,1
22,2,1,2,1,0,43,12,1
22,3,2,3,1,0,44,13,1
22,4,3,4,1,0,45,14,1
22,5,4,5,1,0,46,15,1
22,6,5,5.631,0.631,0,47,16,1
23,1,0,1,1,0,45,10,1
23,2,1,2,1,0,46,11,1
23,3,2,3,1,0,47,12,1
23,4,3,4,1,0,48,13,1
23,5,4,4.701,0.701,0,49,14,1
24,1,0,1,1,0,59,0,1
24,2,1,2,1,0,60,1,1
24,3,2,3,1,0,61,2,1
24,4,3,4,1,0,62,3,1
24,5,4,5,1,0,63,4,1
24,6,5,6,1,0,64,5,1
24,7,6,6.611,0.611,0,65,6,1
25,1,0,1,1,2,21,6,1
25,2,1,2,1,0,22,7,1
25,3,2,3,1,0,23,8,1
25,4,3,4,1,0,24,9,1
25,5,4,5,1,0,25,10,1
25,6,5,5.477,0.477,0,26,11,1
26,1,0,1,1,0,42,5,1
26,2,1,2,1,0,43,6,1
26,3,2,2.727,0.727,0,44,7,1
27,1,0,1,1,0,75,11,1
27,2,1,2,1,0,76,12,1
27,3,2,3,1,0,77,13,1
27,4,3,4,1,0,78,14,1
27,5,4,4.434,0.434,0,79,15,1
28,1,0,1,1,0,33,10,1
28,2,1,2,1,0,34,11,1
28,3,2,3,1,0,35,12,1
28,4,3,4,1,0,36,13,1
28,5,4,4.146,0.146,0,37,14,1
29,1,0,1,1,0,52,9,1
29,2,1,1.828,0.828,0,53,10,1
30,1,0,1,1,0,62,8,1
30,2,1,1.34,0.34,0,63,9,1
31,1,0,1,1,1,25,4,1
31,2,1,1.339,0.339,0,26,5,1
32,1,0,1,1,0,44,5,1
32,2,1,1.265,0.265,0,45,6,1
33,1,0,1,1,0,25,6,1
33,2,1,2,1,0,26,7,1
33,3,2,3,1,0,27,8,1
33,4,3,3.156,0.156,0,28,9,1
34,1,0,1,1,0,50,2,1
34,2,1,2,1,0,51,3,1
34,3,2,3,1,0,52,4,1
34,4,3,3.091,0.091,0,53,5,1
35,1,0,1,1,0,53,10,1
35,2,1,2,1,0,54,11,1
35,3,2,2.084,0.084,0,55,12,1
36,1,0,1,1,0,40,0,1
36,2,1,2,1,0,41,1,1
36,3,2,2.423,0.423,0,42,2,1
37,1,0,1,1,0,41,2,1
37,2,1,2,1,0,42,3,1
37,3,2,2.054,0.054,0,43,4,1
38,1,0,1,1,4,19,7,1
38,2,1,2,1,0,20,8,1
38,3,2,3,1,0,21,9,1
38,4,3,4,1,0,22,10,1
38,5,4,4.905,0.905,1,23,11,1
39,1,0,1,1,0,64,8,1
39,2,1,1.763,0.763,0,65,9,1
40,1,0,1,1,0,73,11,1
40,2,1,2,1,0,74,12,1
40,3,2,3,1,0,75,13,1
40,4,3,4,1,0,76,14,1
40,5,4,5,1,0,77,15,1
40,6,5,6,1,0,78,16,1
40,7,6,7,1,0,79,17,1
40,8,7,7.287,0.287,0,80,18,1
41,1,0,1,1,0,47,1,1
41,2,1,2,1,0,48,2,1
41,3,2,2.509,0.509,0,49,3,1
42,1,0,1,1,0,69,15,1
42,2,1,2,1,0,70,16,1
42,3,2,2.582,0.582,0,71,17,1
43,1,0,1,1,0,44,4,1
43,2,1,2,1,0,45,5,1
43,3,2,3,1,0,46,6,1
43,4,3,4,1,0,47,7,1
43,5,4,5,1,0,48,8,1
43,6,5,6,1,0,49,9,1
43,7,6,7,1,1,50,10,1
43,8,7,8,1,0,51,11,1
43,9,8,9,1,1,52,12,1
43,10,9,9.49,0.49,0,53,13,1
44,1,0,1,1,0,56,8,1
44,2,1,2,1,0,57,9,1
44,3,2,3,1,0,58,10,1
44,4,3,4,1,0,59,11,1
44,5,4,5,1,0,60,12,1
44,6,5,6,1,1,61,13,1
44,7,6,7,1,0,62,14,1
44,8,7,7.004,0.004,0,63,15,1
45,1,0,1,1,0,53,12,1
45,2,1,2,1,0,54,13,1
45,3,2,2.927,0.927,0,55,14,1
46,1,0,1,1,0,46,21,1
46,2,1,1.425,0.425,0,47,22,1
47,1,0,1,1,0,73,11,1
47,2,1,1.561,0.561,0,74,12,1
48,1,0,1,1,1,18,0,1
48,2,1,2,1,0,19,1,1
48,3,2,3,1,0,20,2,1
48,4,3,4,1,0,21,3,1
48,5,4,4.185,0.185,0,22,4,1
49,1,0,1,1,0,50,5,1
49,2,1,2,1,0,51,6,1
49,3,2,3,1,0,52,7,1
49,4,3,4,1,0,53,8,1
49,5,4,5,1,0,54,9,1
49,6,5,6,1,0,55,10,1
49,7,6,6.942,0.942,0,56,11,1
50,1,0,1,1,0,45,1,1
50,2,1,2,1,0,46,2,1
50,3,2,3,1,0,47,3,1
50,4,3,3.508,0.508,0,48,4,1
51,1,0,1,1,0,45,9,1
51,2,1,2,1,0,46,10,1
51,3,2,3,1,1,47,11,1
51,4,3,4,1,0,48,12,1
51,5,4,5,1,1,49,13,1
51,6,5,5.411,0.411,0,50,14,1
52,1,0,1,1,0,49,10,1
52,2,1,2,1,0,50,11,1
52,3,2,3,1,0,51,12,1
52,4,3,3.917,0.917,0,52,13,1
53,1,0,1,1,0,64,2,1
53,2,1,2,1,0,65,3,1
53,3,2,3,1,0,66,4,1
53,4,3,4,1,0,67,5,1
53,5,4,5,1,0,68,6,1
53,6,5,5.856,0.856,0,69,7,1
54,1,0,1,1,0,25,15,1
54,2,1,2,1,0,26,16,1
54,3,2,3,1,0,27,17,1
54,4,3,4,1,0,28,18,1
54,5,4,4.16,0.16,0,29,19,1
55,1,0,1,1,0,44,5,1
55,2,1,2,1,2,45,6,1
55,3,2,3,1,0,46,7,1
55,4,3,4,1,0,47,8,1
55,5,4,5,1,1,48,9,1
55,6,5,5.666,0.666,2,49,10,1
56,1,0,1,1,1,37,10,1
56,2,1,2,1,0,38,11,1
56,3,2,3,1,0,39,12,1
56,4,3,4,1,0,40,13,1
56,5,4,5,1,0,41,14,1
56,6,5,6,1,0,42,15,1
56,7,6,6.498,0.498,0,43,16,1
57,1,0,1,1,0,35,8,1
57,2,1,2,1,0,36,9,1
57,3,2,2.063,0.063,0,37,10,1
58,1,0,0.986,0.986,1,35,4,1
59,1,0,1,1,0,42,13,1
59,2,1,2,1,0,43,14,1
59,3,2,3,1,0,44,15,1
59,4,3,3.967,0.967,0,45,16,1
60,1,0,1,1,0,32,9,1
60,2,1,2,1,0,33,10,1
60,3,2,2.762,0.762,0,34,11,1
61,1,0,1,1,0,52,6,1
61,2,1,1.266,0.266,0,53,7,1
62,1,0,1,1,0,54,9,1
62,2,1,2,1,0,55,10,1
62,3,2,2.546,0.546,0,56,11,1
63,1,0,1,1,0,54,8,1
63,2,1,2,1,0,55,9,1
63,3,2,3,1,0,56,10,1
63,4,3,3.791,0.791,0,57,11,1
64,1,0,1,1,0,45,0,1
64,2,1,2,1,0,46,1,1
64,3,2,3,1,0,47,2,1
64,4,3,3.708,0.708,0,48,3,1
65,1,0,1,1,0,40,10,1
65,2,1,1.339,0.339,0,41,11,1
66,1,0,1,1,0,39,4,1
66,2,1,1.02,0.02,0,40,5,1
67,1,0,0.446,0.446,0,31,12,1
68,1,0,1,1,0,43,10,1
68,2,1,2,1,0,44,11,1
68,3,2,3,1,0,45,12,1
68,4,3,4,1,0,46,13,1
68,5,4,4.536,0.536,0,47,14,1
69,1,0,1,1,0,55,3,1
69,2,1,2,1,0,56,4,1
69,3,2,3,1,0,57,5,1
69,4,3,4,1,0,58,6,1
69,5,4,5,1,0,59,7,1
69,6,5,5.529,0.529,0,60,8,1
70,1,0,1,1,0,34,0,1
70,2,1,2,1,0,35,1,1
70,3,2,3,1,1,36,2,1
70,4,3,4,1,0,37,3,1
70,5,4,5,1,0,38,4,1
70,6,5,6,1,0,39,5,1
70,7,6,6.71,0.71,0,40,6,1
71,1,0,1,1,1,27,11,1
71,2,1,1.613,0.613,0,28,12,1
72,1,0,1,1,0,27,12,1
72,2,1,2,1,0,28,13,1
72,3,2,2.933,0.933,0,29,14,1
73,1,0,1,1,0,56,14,1
73,2,1,2,1,0,57,15,1
73,3,2,3,1,0,58,16,1
73,4,3,4,1,0,59,17,1
73,5,4,4.879,0.879,1,60,18,1
74,1,0,1,1,0,18,5,1
74,2,1,1.324,0.324,0,19,6,1
75,1,0,1,1,0,18,12,1
75,2,1,2,1,0,19,13,1
75,3,2,2.001,0.001,0,20,14,1
76,1,0,1,1,0,32,25,1
76,2,1,2,1,0,33,26,1
76,3,2,2.124,0.124,0,34,27,1
77,1,0,1,1,0,36,11,1
77,2,1,2,1,0,37,12,1
77,3,2,3,1,0,38,13,1
77,4,3,3.783,0.783,1,39,14,1
78,1,0,1,1,0,38,17,1
78,2,1,2,1,0,39,18,1
78,3,2,3,1,0,40,19,1
78,4,3,3.479,0.479,0,41,20,1
79,1,0,1,1,0,66,11,1
79,2,1,2,1,0,67,12,1
79,3,2,2.654,0.654,0,68,13,1
80,1,0,1,1,0,40,8,1
80,2,1,2,1,0,41,9,1
80,3,2,3,1,0,42,10,1
80,4,3,4,1,0,43,11,1
80,5,4,5,1,0,44,12,1
80,6,5,6,1,0,45,13,1
