id,centro,x1,x2,periodo,y
1,1,-1.6736304006127036,0,1,0
1,1,-1.6736304006127036,0,2,0
1,1,-1.6736304006127036,0,3,0
1,1,-1.6736304006127036,0,4,1
2,1,1.0929379938677322,1,1,0
2,1,1.0929379938677322,1,2,0
2,1,1.0929379938677322,1,3,1
3,1,-0.35266070753303685,1,1,0
3,1,-0.35266070753303685,1,2,0
3,1,-0.35266070753303685,1,3,0
3,1,-0.35266070753303685,1,4,0
3,1,-0.35266070753303685,1,5,0
3,1,-0.35266070753303685,1,6,0
4,1,0.297626735798729,0,1,0
4,1,0.297626735798729,0,2,0
4,1,0.297626735798729,0,3,0
4,1,0.297626735798729,0,4,0
5,1,-0.3236454366925531,1,1,0
5,1,-0.3236454366925531,1,2,0
5,1,-0.3236454366925531,1,3,0
5,1,-0.3236454366925531,1,4,0
5,1,-0.3236454366925531,1,5,0
5,1,-0.3236454366925531,1,6,0
6,1,-1.6879930245943242,1,1,0
6,1,-1.6879930245943242,1,2,0
6,1,-1.6879930245943242,1,3,0
6,1,-1.6879930245943242,1,4,0
7,1,-0.4033836275174899,1,1,0
7,1,-0.4033836275174899,1,2,0
7,1,-0.4033836275174899,1,3,0
7,1,-0.4033836275174899,1,4,0
7,1,-0.4033836275174899,1,5,0
7,1,-0.4033836275174899,1,6,0
8,1,-0.022284101926117326,0,1,0
8,1,-0.022284101926117326,0,2,0
8,1,-0.022284101926117326,0,3,1
9,1,-0.4110703372292902,1,1,0
9,1,-0.4110703372292902,1,2,0
9,1,-0.4110703372292902,1,3,0
9,1,-0.4110703372292902,1,4,0
10,1,-0.7194262311145864,1,1,0
10,1,-0.7194262311145864,1,2,0
10,1,-0.7194262311145864,1,3,0
10,1,-0.7194262311145864,1,4,0
10,1,-0.7194262311145864,1,5,0
11,1,-1.5490388523029504,0,1,0
11,1,-1.5490388523029504,0,2,0
11,1,-1.5490388523029504,0,3,0
11,1,-1.5490388523029504,0,4,0
11,1,-1.5490388523029504,0,5,0
11,1,-1.5490388523029504,0,6,0
12,1,-0.49629272271648756,0,1,0
12,1,-0.49629272271648756,0,2,0
12,1,-0.49629272271648756,0,3,0
12,1,-0.49629272271648756,0,4,0
12,1,-0.49629272271648756,0,5,0
13,1,1.5944666949392021,0,1,0
13,1,1.5944666949392021,0,2,0
13,1,1.5944666949392021,0,3,0
13,1,1.5944666949392021,0,4,0
14,1,1.3064293273958971,0,1,1
15,1,-0.41016128792447926,1,1,0
15,1,-0.41016128792447926,1,2,0
15,1,-0.41016128792447926,1,3,0
15,1,-0.41016128792447926,1,4,0
15,1,-0.41016128792447926,1,5,0
15,1,-0.41016128792447926,1,6,1
16,1,-1.8708915494620084,1,1,0
16,1,-1.8708915494620084,1,2,0
16,1,-1.8708915494620084,1,3,0
16,1,-1.8708915494620084,1,4,0
17,1,-0.48435751811841665,0,1,0
17,1,-0.48435751811841665,0,2,0
17,1,-0.48435751811841665,0,3,0
17,1,-0.48435751811841665,0,4,0
18,1,-0.9157691806512654,0,1,0
18,1,-0.9157691806512654,0,2,0
18,1,-0.9157691806512654,0,3,0
18,1,-0.9157691806512654,0,4,0
18,1,-0.9157691806512654,0,5,0
19,1,-0.16354058384030154,1,1,0
19,1,-0.16354058384030154,1,2,0
19,1,-0.16354058384030154,1,3,0
20,1,0.2864377041754727,1,1,0
20,1,0.2864377041754727,1,2,0
20,1,0.2864377041754727,1,3,0
20,1,0.2864377041754727,1,4,0
20,1,0.2864377041754727,1,5,0
20,1,0.2864377041754727,1,6,0
21,1,-1.1748676966110074,0,1,0
21,1,-1.1748676966110074,0,2,0
21,1,-1.1748676966110074,0,3,0
21,1,-1.1748676966110074,0,4,0
21,1,-1.1748676966110074,0,5,0
21,1,-1.1748676966110074,0,6,0
22,1,0.70745948668192,1,1,0
22,1,0.70745948668192,1,2,0
22,1,0.70745948668192,1,3,0
22,1,0.70745948668192,1,4,0
23,1,-0.04932618388710248,0,1,0
23,1,-0.04932618388710248,0,2,0
23,1,-0.04932618388710248,0,3,0
23,1,-0.04932618388710248,0,4,0
23,1,-0.04932618388710248,0,5,0
23,1,-0.04932618388710248,0,6,0
24,1,-1.813281578982252,1,1,0
24,1,-1.813281578982252,1,2,0
24,1,-1.813281578982252,1,3,0
25,1,0.9271021106365652,1,1,0
25,1,0.9271021106365652,1,2,0
25,1,0.9271021106365652,1,3,1
26,1,1.2551799653162836,0,1,0
26,1,1.2551799653162836,0,2,0
26,1,1.2551799653162836,0,3,0
26,1,1.2551799653162836,0,4,1
27,1,0.9007546627748848,1,1,0
27,1,0.9007546627748848,1,2,0
27,1,0.9007546627748848,1,3,0
28,1,0.5469348920886804,0,1,0
28,1,0.5469348920886804,0,2,0
28,1,0.5469348920886804,0,3,0
28,1,0.5469348920886804,0,4,0
28,1,0.5469348920886804,0,5,0
29,1,-0.2806537019021021,1,1,0
29,1,-0.2806537019021021,1,2,0
29,1,-0.2806537019021021,1,3,0
29,1,-0.2806537019021021,1,4,0
29,1,-0.2806537019021021,1,5,0
29,1,-0.2806537019021021,1,6,0
30,1,-2.2862083993827147,0,1,0
30,1,-2.2862083993827147,0,2,0
30,1,-2.2862083993827147,0,3,0
30,1,-2.2862083993827147,0,4,0
31,1,0.7416512394124384,0,1,0
31,1,0.7416512394124384,0,2,1
32,1,-1.5163816057928323,0,1,0
32,1,-1.5163816057928323,0,2,0
32,1,-1.5163816057928323,0,3,0
32,1,-1.5163816057928323,0,4,0
32,1,-1.5163816057928323,0,5,0
33,1,-0.23497546725618446,1,1,0
33,1,-0.23497546725618446,1,2,0
33,1,-0.23497546725618446,1,3,0
33,1,-0.23497546725618446,1,4,0
33,1,-0.23497546725618446,1,5,0
34,1,-1.446074354007973,0,1,0
34,1,-1.446074354007973,0,2,0
34,1,-1.446074354007973,0,3,0
34,1,-1.446074354007973,0,4,0
34,1,-1.446074354007973,0,5,0
34,1,-1.446074354007973,0,6,0
35,2,0.17733627112708578,1,1,0
35,2,0.17733627112708578,1,2,0
35,2,0.17733627112708578,1,3,1
36,2,0.814195135800808,1,1,0
36,2,0.814195135800808,1,2,0
36,2,0.814195135800808,1,3,0
37,2,-2.4533863996378233,1,1,0
37,2,-2.4533863996378233,1,2,0
37,2,-2.4533863996378233,1,3,0
37,2,-2.4533863996378233,1,4,0
38,2,-0.6140466856334422,0,1,0
38,2,-0.6140466856334422,0,2,0
38,2,-0.6140466856334422,0,3,0
38,2,-0.6140466856334422,0,4,0
38,2,-0.6140466856334422,0,5,0
38,2,-0.6140466856334422,0,6,0
39,2,-1.1712999830095894,1,1,0
39,2,-1.1712999830095894,1,2,0
39,2,-1.1712999830095894,1,3,0
39,2,-1.1712999830095894,1,4,0
40,2,1.0671350898701673,1,1,0
40,2,1.0671350898701673,1,2,0
40,2,1.0671350898701673,1,3,0
40,2,1.0671350898701673,1,4,0
40,2,1.0671350898701673,1,5,0
41,2,0.1746377827383342,0,1,0
41,2,0.1746377827383342,0,2,0
41,2,0.1746377827383342,0,3,0
41,2,0.1746377827383342,0,4,0
42,2,-1.468373730121892,1,1,0
42,2,-1.468373730121892,1,2,0
42,2,-1.468373730121892,1,3,0
42,2,-1.468373730121892,1,4,0
43,2,1.1294437108454023,0,1,1
44,2,0.48988710477741665,1,1,0
44,2,0.48988710477741665,1,2,0
44,2,0.48988710477741665,1,3,0
44,2,0.48988710477741665,1,4,0
44,2,0.48988710477741665,1,5,0
45,2,0.5242869131503857,1,1,0
45,2,0.5242869131503857,1,2,0
45,2,0.5242869131503857,1,3,0
46,2,-0.783981544748138,0,1,0
46,2,-0.783981544748138,0,2,0
46,2,-0.783981544748138,0,3,0
46,2,-0.783981544748138,0,4,0
46,2,-0.783981544748138,0,5,0
46,2,-0.783981544748138,0,6,0
47,2,0.16167928470321521,0,1,0
47,2,0.16167928470321521,0,2,0
47,2,0.16167928470321521,0,3,0
47,2,0.16167928470321521,0,4,0
48,2,-0.37808552609334484,0,1,0
48,2,-0.37808552609334484,0,2,0
48,2,-0.37808552609334484,0,3,0
48,2,-0.37808552609334484,0,4,0
49,2,1.3105587200050435,1,1,0
49,2,1.3105587200050435,1,2,1
50,2,0.224361247626671,0,1,0
50,2,0.224361247626671,0,2,0
50,2,0.224361247626671,0,3,0
50,2,0.224361247626671,0,4,0
51,2,-0.9742359940562685,1,1,0
51,2,-0.9742359940562685,1,2,0
51,2,-0.9742359940562685,1,3,0
52,2,0.5491429491527046,0,1,0
52,2,0.5491429491527046,0,2,1
53,2,-0.9794393252329479,0,1,0
53,2,-0.9794393252329479,0,2,0
53,2,-0.9794393252329479,0,3,0
53,2,-0.9794393252329479,0,4,0
53,2,-0.9794393252329479,0,5,0
53,2,-0.9794393252329479,0,6,0
54,2,-1.859573405519261,0,1,0
54,2,-1.859573405519261,0,2,0
54,2,-1.859573405519261,0,3,0
55,2,2.347831249433412,1,1,1
56,2,-1.5649220479533883,1,1,0
56,2,-1.5649220479533883,1,2,0
56,2,-1.5649220479533883,1,3,0
57,2,0.7264879113771848,0,1,0
57,2,0.7264879113771848,0,2,0
57,2,0.7264879113771848,0,3,0
57,2,0.7264879113771848,0,4,0
58,2,0.9677981066671755,1,1,0
58,2,0.9677981066671755,1,2,1
59,2,0.46476774358961215,0,1,0
59,2,0.46476774358961215,0,2,0
59,2,0.46476774358961215,0,3,0
59,2,0.46476774358961215,0,4,0
60,2,-0.32487192114955643,1,1,0
60,2,-0.32487192114955643,1,2,1
61,2,-0.4096746848031686,1,1,0
61,2,-0.4096746848031686,1,2,0
61,2,-0.4096746848031686,1,3,0
61,2,-0.4096746848031686,1,4,0
61,2,-0.4096746848031686,1,5,0
62,2,0.7332276161928778,0,1,0
62,2,0.7332276161928778,0,2,0
62,2,0.7332276161928778,0,3,1
63,2,-1.5495755613195301,1,1,0
63,2,-1.5495755613195301,1,2,0
63,2,-1.5495755613195301,1,3,0
63,2,-1.5495755613195301,1,4,0
63,2,-1.5495755613195301,1,5,0
64,2,-0.21652292328595085,0,1,0
64,2,-0.21652292328595085,0,2,0
64,2,-0.21652292328595085,0,3,0
64,2,-0.21652292328595085,0,4,0
64,2,-0.21652292328595085,0,5,0
64,2,-0.21652292328595085,0,6,0
65,2,1.3129570061213294,1,1,1
66,2,-0.49071926526850795,0,1,0
66,2,-0.49071926526850795,0,2,0
66,2,-0.49071926526850795,0,3,0
67,2,-0.9401209719113055,1,1,0
67,2,-0.9401209719113055,1,2,0
67,2,-0.9401209719113055,1,3,0
68,2,-2.4566510072191616,0,1,0
68,2,-2.4566510072191616,0,2,0
68,2,-2.4566510072191616,0,3,0
69,2,0.7279365919191182,0,1,0
69,2,0.7279365919191182,0,2,0
69,2,0.7279365919191182,0,3,0
69,2,0.7279365919191182,0,4,0
70,2,-0.58999143495987,0,1,0
70,2,-0.58999143495987,0,2,0
70,2,-0.58999143495987,0,3,0
70,2,-0.58999143495987,0,4,0
70,2,-0.58999143495987,0,5,0
70,2,-0.58999143495987,0,6,0
71,2,0.9034657149187176,1,1,0
71,2,0.9034657149187176,1,2,0
71,2,0.9034657149187176,1,3,0
71,2,0.9034657149187176,1,4,0
71,2,0.9034657149187176,1,5,0
72,2,1.553062938437605,0,1,0
72,2,1.553062938437605,0,2,0
72,2,1.553062938437605,0,3,0
73,2,-0.1989757867422367,0,1,0
73,2,-0.1989757867422367,0,2,0
73,2,-0.1989757867422367,0,3,0
73,2,-0.1989757867422367,0,4,0
73,2,-0.1989757867422367,0,5,0
74,3,1.0607028528361024,1,1,0
74,3,1.0607028528361024,1,2,0
74,3,1.0607028528361024,1,3,0
75,3,1.3660011149131226,0,1,0
75,3,1.3660011149131226,0,2,0
75,3,1.3660011149131226,0,3,0
75,3,1.3660011149131226,0,4,1
76,3,-1.5021748218582454,0,1,0
76,3,-1.5021748218582454,0,2,0
76,3,-1.5021748218582454,0,3,0
77,3,0.5860558275660231,0,1,0
77,3,0.5860558275660231,0,2,0
77,3,0.5860558275660231,0,3,0
77,3,0.5860558275660231,0,4,0
77,3,0.5860558275660231,0,5,0
77,3,0.5860558275660231,0,6,1
78,3,-0.007754727335232234,0,1,0
78,3,-0.007754727335232234,0,2,0
78,3,-0.007754727335232234,0,3,0
78,3,-0.007754727335232234,0,4,0
78,3,-0.007754727335232234,0,5,1
79,3,0.6837644550711486,1,1,0
79,3,0.6837644550711486,1,2,0
79,3,0.6837644550711486,1,3,0
80,3,0.006947553799732719,1,1,0
80,3,0.006947553799732719,1,2,0
80,3,0.006947553799732719,1,3,0
81,3,0.4899424795472707,0,1,0
81,3,0.4899424795472707,0,2,0
81,3,0.4899424795472707,0,3,0
81,3,0.4899424795472707,0,4,0
82,3,1.5143919213444215,0,1,0
82,3,1.5143919213444215,0,2,0
82,3,1.5143919213444215,0,3,0
83,3,0.32968749501334316,0,1,0
83,3,0.32968749501334316,0,2,0
83,3,0.32968749501334316,0,3,0
84,3,0.20179044437388638,1,1,0
84,3,0.20179044437388638,1,2,0
84,3,0.20179044437388638,1,3,0
85,3,0.2521894916759749,0,1,0
85,3,0.2521894916759749,0,2,0
85,3,0.2521894916759749,0,3,0
86,3,-0.17039928152093542,0,1,0
86,3,-0.17039928152093542,0,2,0
86,3,-0.17039928152093542,0,3,0
87,3,1.288285039310228,0,1,1
88,3,1.0335836298330228,0,1,0
88,3,1.0335836298330228,0,2,0
88,3,1.0335836298330228,0,3,0
88,3,1.0335836298330228,0,4,0
88,3,1.0335836298330228,0,5,0
89,3,-0.01567841818725439,0,1,0
89,3,-0.01567841818725439,0,2,1
90,3,0.5704074035281274,0,1,0
90,3,0.5704074035281274,0,2,0
90,3,0.5704074035281274,0,3,0
90,3,0.5704074035281274,0,4,0
90,3,0.5704074035281274,0,5,0
90,3,0.5704074035281274,0,6,0
91,3,0.7615122643370685,0,1,0
91,3,0.7615122643370685,0,2,0
91,3,0.7615122643370685,0,3,0
91,3,0.7615122643370685,0,4,0
91,3,0.7615122643370685,0,5,0
91,3,0.7615122643370685,0,6,0
92,3,0.6734585429115284,0,1,0
92,3,0.6734585429115284,0,2,0
92,3,0.6734585429115284,0,3,0
92,3,0.6734585429115284,0,4,0
92,3,0.6734585429115284,0,5,0
93,3,-1.379566090229287,0,1,0
93,3,-1.379566090229287,0,2,0
93,3,-1.379566090229287,0,3,0
93,3,-1.379566090229287,0,4,0
94,3,2.293904720266155,0,1,0
94,3,2.293904720266155,0,2,0
94,3,2.293904720266155,0,3,0
94,3,2.293904720266155,0,4,1
95,3,-1.5864918411938134,0,1,0
95,3,-1.5864918411938134,0,2,0
95,3,-1.5864918411938134,0,3,0
95,3,-1.5864918411938134,0,4,0
95,3,-1.5864918411938134,0,5,0
95,3,-1.5864918411938134,0,6,0
96,3,-1.3141149081486934,0,1,0
96,3,-1.3141149081486934,0,2,0
96,3,-1.3141149081486934,0,3,0
96,3,-1.3141149081486934,0,4,0
96,3,-1.3141149081486934,0,5,0
97,3,1.6682239102132577,1,1,0
97,3,1.6682239102132577,1,2,0
97,3,1.6682239102132577,1,3,0
97,3,1.6682239102132577,1,4,0
97,3,1.6682239102132577,1,5,1
98,3,0.37786509941352064,1,1,0
98,3,0.37786509941352064,1,2,0
98,3,0.37786509941352064,1,3,0
99,3,-0.964823135252117,0,1,0
99,3,-0.964823135252117,0,2,0
99,3,-0.964823135252117,0,3,0
100,3,1.8340552642017498,0,1,0
100,3,1.8340552642017498,0,2,0
100,3,1.8340552642017498,0,3,0
101,3,0.053476738753937256,1,1,0
101,3,0.053476738753937256,1,2,0
101,3,0.053476738753937256,1,3,0
102,3,-0.24006127906466077,0,1,0
102,3,-0.24006127906466077,0,2,0
102,3,-0.24006127906466077,0,3,0
102,3,-0.24006127906466077,0,4,0
103,3,-0.15265085858061989,0,1,0
103,3,-0.15265085858061989,0,2,0
103,3,-0.15265085858061989,0,3,0
103,3,-0.15265085858061989,0,4,0
103,3,-0.15265085858061989,0,5,0
103,3,-0.15265085858061989,0,6,0
