"id","centro","x1","x2","periodo","y"
1,"1",-0.448375813436573,0,"1",0
1,"1",-0.448375813436573,0,"2",0
1,"1",-0.448375813436573,0,"3",0
1,"1",-0.448375813436573,0,"4",0
2,"1",1.26897969869703,0,"1",0
2,"1",1.26897969869703,0,"2",0
2,"1",1.26897969869703,0,"3",0
2,"1",1.26897969869703,0,"4",0
3,"1",0.366669803635064,0,"1",0
3,"1",0.366669803635064,0,"2",0
3,"1",0.366669803635064,0,"3",0
3,"1",0.366669803635064,0,"4",0
3,"1",0.366669803635064,0,"5",0
3,"1",0.366669803635064,0,"6",1
4,"1",0.885009014339315,1,"1",0
4,"1",0.885009014339315,1,"2",0
4,"1",0.885009014339315,1,"3",0
4,"1",0.885009014339315,1,"4",0
5,"1",0.618899373390155,0,"1",0
5,"1",0.618899373390155,0,"2",0
5,"1",0.618899373390155,0,"3",1
6,"1",-0.218606828659953,0,"1",0
6,"1",-0.218606828659953,0,"2",0
6,"1",-0.218606828659953,0,"3",0
7,"1",-0.585798565965193,1,"1",0
7,"1",-0.585798565965193,1,"2",0
7,"1",-0.585798565965193,1,"3",0
7,"1",-0.585798565965193,1,"4",0
8,"1",-1.93301952112791,1,"1",0
8,"1",-1.93301952112791,1,"2",0
8,"1",-1.93301952112791,1,"3",0
9,"1",0.914665568126859,1,"1",0
9,"1",0.914665568126859,1,"2",0
9,"1",0.914665568126859,1,"3",0
9,"1",0.914665568126859,1,"4",0
9,"1",0.914665568126859,1,"5",0
10,"1",0.448383718120338,0,"1",1
11,"1",0.524012349185058,0,"1",0
11,"1",0.524012349185058,0,"2",0
11,"1",0.524012349185058,0,"3",0
11,"1",0.524012349185058,0,"4",0
11,"1",0.524012349185058,0,"5",0
12,"1",1.19798315323504,1,"1",0
12,"1",1.19798315323504,1,"2",0
12,"1",1.19798315323504,1,"3",0
13,"1",-0.433713390010657,1,"1",0
13,"1",-0.433713390010657,1,"2",0
13,"1",-0.433713390010657,1,"3",0
13,"1",-0.433713390010657,1,"4",0
13,"1",-0.433713390010657,1,"5",0
13,"1",-0.433713390010657,1,"6",0
14,"1",0.714007414222238,0,"1",0
14,"1",0.714007414222238,0,"2",0
14,"1",0.714007414222238,0,"3",0
15,"1",0.796349703884267,1,"1",0
15,"1",0.796349703884267,1,"2",0
15,"1",0.796349703884267,1,"3",0
15,"1",0.796349703884267,1,"4",0
15,"1",0.796349703884267,1,"5",0
16,"1",-1.37189189415271,0,"1",0
16,"1",-1.37189189415271,0,"2",0
16,"1",-1.37189189415271,0,"3",0
16,"1",-1.37189189415271,0,"4",0
17,"1",1.0687585511969,0,"1",0
17,"1",1.0687585511969,0,"2",0
17,"1",1.0687585511969,0,"3",0
18,"1",1.07324144438846,0,"1",0
18,"1",1.07324144438846,0,"2",0
18,"1",1.07324144438846,0,"3",0
18,"1",1.07324144438846,0,"4",1
19,"1",0.652808240340208,1,"1",0
19,"1",0.652808240340208,1,"2",0
19,"1",0.652808240340208,1,"3",0
19,"1",0.652808240340208,1,"4",0
20,"1",-1.91567886001001,1,"1",0
20,"1",-1.91567886001001,1,"2",0
20,"1",-1.91567886001001,1,"3",0
21,"1",0.420947398235956,1,"1",0
21,"1",0.420947398235956,1,"2",0
21,"1",0.420947398235956,1,"3",0
22,"1",0.369410700320897,0,"1",0
22,"1",0.369410700320897,0,"2",0
22,"1",0.369410700320897,0,"3",1
23,"1",-0.249717838564665,1,"1",0
23,"1",-0.249717838564665,1,"2",0
23,"1",-0.249717838564665,1,"3",0
24,"1",1.96101137091292,1,"1",0
24,"1",1.96101137091292,1,"2",0
24,"1",1.96101137091292,1,"3",0
24,"1",1.96101137091292,1,"4",0
24,"1",1.96101137091292,1,"5",0
24,"1",1.96101137091292,1,"6",1
25,"1",1.14244444264808,0,"1",0
25,"1",1.14244444264808,0,"2",0
25,"1",1.14244444264808,0,"3",0
26,"1",-0.911406536482592,0,"1",0
26,"1",-0.911406536482592,0,"2",0
26,"1",-0.911406536482592,0,"3",0
26,"1",-0.911406536482592,0,"4",0
26,"1",-0.911406536482592,0,"5",0
27,"1",0.907076917960214,0,"1",0
27,"1",0.907076917960214,0,"2",0
27,"1",0.907076917960214,0,"3",0
27,"1",0.907076917960214,0,"4",0
27,"1",0.907076917960214,0,"5",1
28,"1",-0.566466504381207,1,"1",0
28,"1",-0.566466504381207,1,"2",0
28,"1",-0.566466504381207,1,"3",0
28,"1",-0.566466504381207,1,"4",0
29,"2",-0.00683135031809854,1,"1",0
29,"2",-0.00683135031809854,1,"2",0
29,"2",-0.00683135031809854,1,"3",0
30,"2",-0.471864011816532,0,"1",0
30,"2",-0.471864011816532,0,"2",0
30,"2",-0.471864011816532,0,"3",0
30,"2",-0.471864011816532,0,"4",0
31,"2",0.18084090594495,1,"1",0
31,"2",0.18084090594495,1,"2",0
31,"2",0.18084090594495,1,"3",0
31,"2",0.18084090594495,1,"4",0
32,"2",-0.547555744598032,1,"1",0
32,"2",-0.547555744598032,1,"2",0
32,"2",-0.547555744598032,1,"3",0
32,"2",-0.547555744598032,1,"4",0
32,"2",-0.547555744598032,1,"5",0
32,"2",-0.547555744598032,1,"6",0
33,"2",0.288034131462401,1,"1",0
33,"2",0.288034131462401,1,"2",0
33,"2",0.288034131462401,1,"3",0
34,"2",-0.143901934904066,1,"1",0
34,"2",-0.143901934904066,1,"2",0
34,"2",-0.143901934904066,1,"3",0
34,"2",-0.143901934904066,1,"4",0
34,"2",-0.143901934904066,1,"5",0
34,"2",-0.143901934904066,1,"6",0
35,"2",0.0841479677038363,1,"1",0
35,"2",0.0841479677038363,1,"2",0
35,"2",0.0841479677038363,1,"3",0
35,"2",0.0841479677038363,1,"4",0
35,"2",0.0841479677038363,1,"5",0
36,"2",0.671469989528167,1,"1",0
36,"2",0.671469989528167,1,"2",0
36,"2",0.671469989528167,1,"3",0
36,"2",0.671469989528167,1,"4",0
37,"2",-0.679362705675713,1,"1",0
37,"2",-0.679362705675713,1,"2",0
37,"2",-0.679362705675713,1,"3",0
37,"2",-0.679362705675713,1,"4",0
37,"2",-0.679362705675713,1,"5",0
37,"2",-0.679362705675713,1,"6",0
38,"2",-0.498651899298887,0,"1",0
38,"2",-0.498651899298887,0,"2",1
39,"2",1.0673817359231,1,"1",0
39,"2",1.0673817359231,1,"2",0
39,"2",1.0673817359231,1,"3",0
39,"2",1.0673817359231,1,"4",0
40,"2",-0.0400940884706604,0,"1",1
41,"2",2.09584038287107,1,"1",0
41,"2",2.09584038287107,1,"2",0
41,"2",2.09584038287107,1,"3",0
42,"2",0.301229155888175,0,"1",0
42,"2",0.301229155888175,0,"2",0
42,"2",0.301229155888175,0,"3",0
42,"2",0.301229155888175,0,"4",0
43,"2",0.502415313472327,0,"1",0
43,"2",0.502415313472327,0,"2",1
44,"2",0.591867039693651,1,"1",0
44,"2",0.591867039693651,1,"2",1
45,"2",-0.0945446596423586,1,"1",0
45,"2",-0.0945446596423586,1,"2",0
45,"2",-0.0945446596423586,1,"3",0
45,"2",-0.0945446596423586,1,"4",0
46,"2",-1.77118090537888,0,"1",0
46,"2",-1.77118090537888,0,"2",0
46,"2",-1.77118090537888,0,"3",0
46,"2",-1.77118090537888,0,"4",0
46,"2",-1.77118090537888,0,"5",0
46,"2",-1.77118090537888,0,"6",0
47,"2",1.77174391272232,0,"1",1
48,"2",-0.784304805237561,0,"1",0
48,"2",-0.784304805237561,0,"2",0
48,"2",-0.784304805237561,0,"3",0
48,"2",-0.784304805237561,0,"4",0
48,"2",-0.784304805237561,0,"5",0
49,"2",-1.58895122635921,0,"1",0
49,"2",-1.58895122635921,0,"2",0
49,"2",-1.58895122635921,0,"3",0
49,"2",-1.58895122635921,0,"4",0
50,"2",0.21195751273519,0,"1",0
50,"2",0.21195751273519,0,"2",0
50,"2",0.21195751273519,0,"3",0
50,"2",0.21195751273519,0,"4",0
50,"2",0.21195751273519,0,"5",0
51,"2",-2.82569882215294,1,"1",0
51,"2",-2.82569882215294,1,"2",0
51,"2",-2.82569882215294,1,"3",0
51,"2",-2.82569882215294,1,"4",0
52,"2",-0.375885562681251,1,"1",0
52,"2",-0.375885562681251,1,"2",1
53,"2",-0.229124699782152,0,"1",0
53,"2",-0.229124699782152,0,"2",1
54,"2",-2.33787544468486,0,"1",0
54,"2",-2.33787544468486,0,"2",0
54,"2",-2.33787544468486,0,"3",0
54,"2",-2.33787544468486,0,"4",0
55,"2",-0.671410804409336,1,"1",0
55,"2",-0.671410804409336,1,"2",0
55,"2",-0.671410804409336,1,"3",0
55,"2",-0.671410804409336,1,"4",0
55,"2",-0.671410804409336,1,"5",0
55,"2",-0.671410804409336,1,"6",0
56,"2",1.30172172918171,1,"1",0
56,"2",1.30172172918171,1,"2",0
56,"2",1.30172172918171,1,"3",0
56,"2",1.30172172918171,1,"4",0
57,"2",2.29208165099995,0,"1",0
57,"2",2.29208165099995,0,"2",0
57,"2",2.29208165099995,0,"3",1
58,"2",1.24028989367569,0,"1",0
58,"2",1.24028989367569,0,"2",0
58,"2",1.24028989367569,0,"3",1
59,"2",0.897446509782407,1,"1",1
60,"3",1.23043546991664,0,"1",0
60,"3",1.23043546991664,0,"2",0
60,"3",1.23043546991664,0,"3",1
61,"3",-0.64778302395668,0,"1",0
61,"3",-0.64778302395668,0,"2",0
61,"3",-0.64778302395668,0,"3",0
61,"3",-0.64778302395668,0,"4",0
62,"3",-1.26830825324431,0,"1",0
62,"3",-1.26830825324431,0,"2",0
62,"3",-1.26830825324431,0,"3",0
62,"3",-1.26830825324431,0,"4",0
62,"3",-1.26830825324431,0,"5",0
62,"3",-1.26830825324431,0,"6",0
63,"3",-1.37186263019606,0,"1",0
63,"3",-1.37186263019606,0,"2",0
63,"3",-1.37186263019606,0,"3",0
63,"3",-1.37186263019606,0,"4",0
63,"3",-1.37186263019606,0,"5",0
63,"3",-1.37186263019606,0,"6",0
64,"3",-0.696794861967393,1,"1",0
64,"3",-0.696794861967393,1,"2",0
64,"3",-0.696794861967393,1,"3",0
64,"3",-0.696794861967393,1,"4",0
65,"3",-2.16367485232613,0,"1",0
65,"3",-2.16367485232613,0,"2",0
65,"3",-2.16367485232613,0,"3",0
65,"3",-2.16367485232613,0,"4",0
66,"3",0.374948317727872,1,"1",0
66,"3",0.374948317727872,1,"2",0
66,"3",0.374948317727872,1,"3",0
67,"3",1.35990349312676,1,"1",0
67,"3",1.35990349312676,1,"2",0
67,"3",1.35990349312676,1,"3",0
67,"3",1.35990349312676,1,"4",0
67,"3",1.35990349312676,1,"5",0
68,"3",0.368376897389598,1,"1",0
68,"3",0.368376897389598,1,"2",0
68,"3",0.368376897389598,1,"3",0
68,"3",0.368376897389598,1,"4",0
68,"3",0.368376897389598,1,"5",0
69,"3",0.479832320755124,0,"1",0
69,"3",0.479832320755124,0,"2",0
69,"3",0.479832320755124,0,"3",0
69,"3",0.479832320755124,0,"4",0
69,"3",0.479832320755124,0,"5",0
70,"3",1.46374430045222,1,"1",0
70,"3",1.46374430045222,1,"2",0
70,"3",1.46374430045222,1,"3",1
71,"3",-0.73153477052556,1,"1",0
71,"3",-0.73153477052556,1,"2",0
71,"3",-0.73153477052556,1,"3",0
71,"3",-0.73153477052556,1,"4",0
72,"3",0.591145884877682,0,"1",1
73,"3",2.33814348439904,0,"1",0
73,"3",2.33814348439904,0,"2",1
74,"3",1.09820118237173,0,"1",0
74,"3",1.09820118237173,0,"2",0
74,"3",1.09820118237173,0,"3",0
74,"3",1.09820118237173,0,"4",0
75,"3",1.61747244100388,0,"1",0
75,"3",1.61747244100388,0,"2",0
75,"3",1.61747244100388,0,"3",0
75,"3",1.61747244100388,0,"4",0
75,"3",1.61747244100388,0,"5",0
75,"3",1.61747244100388,0,"6",1
76,"3",-0.0827669137216559,0,"1",0
76,"3",-0.0827669137216559,0,"2",0
76,"3",-0.0827669137216559,0,"3",0
77,"3",-0.489868531017388,1,"1",0
77,"3",-0.489868531017388,1,"2",0
77,"3",-0.489868531017388,1,"3",0
77,"3",-0.489868531017388,1,"4",0
77,"3",-0.489868531017388,1,"5",0
77,"3",-0.489868531017388,1,"6",0
78,"3",0.0742641095910626,1,"1",0
78,"3",0.0742641095910626,1,"2",0
78,"3",0.0742641095910626,1,"3",0
78,"3",0.0742641095910626,1,"4",0
78,"3",0.0742641095910626,1,"5",0
79,"3",-1.5631532729724,0,"1",0
79,"3",-1.5631532729724,0,"2",0
79,"3",-1.5631532729724,0,"3",0
79,"3",-1.5631532729724,0,"4",0
79,"3",-1.5631532729724,0,"5",0
79,"3",-1.5631532729724,0,"6",0
80,"3",-0.25631291212462,1,"1",0
80,"3",-0.25631291212462,1,"2",0
80,"3",-0.25631291212462,1,"3",0
80,"3",-0.25631291212462,1,"4",0
81,"3",-1.32674470995192,0,"1",0
81,"3",-1.32674470995192,0,"2",0
81,"3",-1.32674470995192,0,"3",0
81,"3",-1.32674470995192,0,"4",0
81,"3",-1.32674470995192,0,"5",0
81,"3",-1.32674470995192,0,"6",0
82,"3",0.644909916744762,0,"1",0
82,"3",0.644909916744762,0,"2",0
82,"3",0.644909916744762,0,"3",0
83,"3",0.831973122484174,1,"1",0
83,"3",0.831973122484174,1,"2",0
83,"3",0.831973122484174,1,"3",0
83,"3",0.831973122484174,1,"4",0
83,"3",0.831973122484174,1,"5",0
84,"3",-2.31744347537001,0,"1",1
85,"3",-0.603976942410155,0,"1",0
85,"3",-0.603976942410155,0,"2",0
85,"3",-0.603976942410155,0,"3",0
85,"3",-0.603976942410155,0,"4",0
85,"3",-0.603976942410155,0,"5",0
86,"3",1.59586646717876,1,"1",0
86,"3",1.59586646717876,1,"2",0
86,"3",1.59586646717876,1,"3",0
86,"3",1.59586646717876,1,"4",0
86,"3",1.59586646717876,1,"5",0
86,"3",1.59586646717876,1,"6",0
87,"3",0.218667839241223,0,"1",0
87,"3",0.218667839241223,0,"2",0
87,"3",0.218667839241223,0,"3",0
87,"3",0.218667839241223,0,"4",0
87,"3",0.218667839241223,0,"5",0
